"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
11.9097756637013,11.042776120162,10.6661107590981,7.10950015091416,15.8476570310844,17.498736929184,5.52348603524826,5.74267738429796,10.0088194428426,15.1540850529569,4.08065832126159,9.57108434512724,12.2114709730109,6.23024166427427,13.1412570513718,7.96931379857083,3.90677439418934,9.02437522539057,-2.42028639634421,3.06110352548587,6.50610276626608,2.66558440631875,6.64653272466059,-2.40926679954207,3.36415313995855,9.9319074536727,1.36566182548782,10.2338509884745,-2.3290062869445,4.99958461135529,6.13621419754544,3.2625270077062,9.26585849093584,2.77661865226447,-4.42698890545676,12.620082906225,10.4443790949984,13.0174208953646,8.87587370021975,2.82573535803882,1.26260433004042,9.30268900088608,5.45904410947635,8.339651371619,9.66225576260659,7.12422961659615,13.1538185823195,-0.079506384271771,14.4205579144497,2.7483486395186,12.1633050243917,4.58938307719958,10.9164323640146,5.88307516094181,8.21924442760279,4.07130090598405,7.97632672116866,5.50939227733426,10.9945262378915,6.44255060962198,10.0075130232176,17.3514721891869,14.2965124353475,15.1364236020096,15.7013041032293,14.1698566461755,8.20896204192046,14.1080040655185,17.2098789234617,13.2584330549075,15.0984569725316,3.99268979305178,11.8165874478154
11.9914903745538,11.1186101577953,10.7247079510461,7.20585859490389,16.0242457717934,17.6068571630338,5.61459452443049,5.86602091019479,10.1635474466105,15.3025713955303,4.12710542607898,9.65500845029124,12.3200259907169,6.34141561705837,13.2716645449189,8.10602775133486,3.98819435017497,9.18415027981965,-2.38284889106218,3.11666670698322,6.56522203579108,2.72160095099365,6.82469346233092,-2.31369419340622,3.44282708723936,9.99766581289705,1.47574045364817,10.3399025091572,-2.30961414335924,5.10605119145227,6.16366257432079,3.40877601207138,9.44376892511563,2.9197998901663,-4.31618734804286,12.7241242210283,10.6038513720734,13.134714186777,8.95461086517415,2.94704892025406,1.34510451773176,9.40198879951791,5.6109801516875,8.45501795724433,9.7540362356745,7.22734249630061,13.1886275500906,0.0446397564682429,14.5744650561632,2.87502588005339,12.2668411911624,4.75554990741414,11.0291872525042,5.94623493813185,8.33069518171739,4.23714145636335,8.02654058985877,5.55254492565126,11.1099772907823,6.61618519463505,10.0638015168004,17.5107329852002,14.401250298119,15.1482549865033,15.7965708716622,14.3430703130571,8.35581253419218,14.2023382856404,17.3088449771274,13.4185557331025,15.2324720958851,4.03568243278273,11.9938003694365
12.0734421326239,11.1942401738572,10.7831899205112,7.30231197661669,16.2007805438086,17.715208882094,5.70632849866087,5.99023606763506,10.3182402454231,15.451064717738,4.17383682715928,9.73993399534496,12.4285200057822,6.4524862843274,13.4021289222824,8.24276080192239,4.07013869073852,9.3437411989024,-2.34510472569039,3.17241991294506,6.62453947909021,2.77788619855361,7.00261550535103,-2.21850851674619,3.52234052036778,10.0635664349526,1.58620857982514,10.4464586931818,-2.29015824124687,5.21252576551975,6.19191561047335,3.55480302674766,9.62147233422992,3.0632059672352,-4.20550193036655,12.828198310371,10.7632995355086,13.252405426911,9.0338300493278,3.0685478390331,1.42784316131687,9.50121608876063,5.76279559112572,8.57047347308526,9.84592133358112,7.33079757776397,13.223701346152,0.168979865748006,14.7282935182238,3.00152301311598,12.3699833561449,4.92170258922446,11.1421410900154,6.00988529398444,8.44212022783137,4.40269664835715,8.07722821041834,5.59613843765268,11.2254886368544,6.79033175707646,10.1203286594464,17.6697231473684,14.506247425829,15.1606354683796,15.8925107039414,14.5161193238418,8.5024954562879,14.2969950714303,17.4080047219409,13.5797629441614,15.3663141965904,4.07979330696204,12.1720286217283
12.1556155321519,11.2696636747236,10.8415539883826,7.39885807684725,16.3772596188789,17.823788571466,5.79868862183217,6.1153110250691,10.4728955636091,15.599563533213,4.22085141832475,9.8258264388227,12.5369489189434,6.56345122979584,13.5326481901015,8.37951000229176,4.15259899639733,9.50314703183714,-2.30708586848244,3.2283501902945,6.68405279519673,2.83442675851104,7.18029806706247,-2.12372053281485,3.60267553406713,10.1296043656809,1.69706023303163,10.5535077605607,-2.27062824731014,5.31901051971913,6.22096567957111,3.70060508438495,9.79896750401449,3.20683275725516,-4.09493540495478,12.932293179615,10.9227211586066,13.370490369133,9.11352309192321,3.19023096909642,1.51081220571912,9.60037017052072,5.91448577460332,8.68601556229727,9.93790333091675,7.43458677989106,13.2590322452685,0.293496457613357,14.8820411806671,3.12783864051374,12.4727283011377,5.08784047213665,11.2552899020891,6.07401614340807,8.55351576335313,4.56796491929419,8.12838142595293,5.64014347337475,11.3410555204521,6.96497833778369,10.1770853969383,17.8284414323182,14.611496958064,15.1735428248806,15.9891006188795,14.6890032735835,8.6489791364102,14.3919692711647,17.5073623468548,13.7420006819753,15.4999823978293,4.12512596332463,12.3512568661502
12.2379951673783,11.3448781667705,10.8997974755493,7.49549467639028,16.5536812687531,17.9325927162513,5.8916755578372,6.24123395094725,10.6275111254976,15.7480663555885,4.26814809339767,9.9126512392588,12.6453086309371,6.67430801717816,13.6632203550154,8.5162724044013,4.23556684766875,9.6623668278222,-2.26882428769192,3.28444458595468,6.7437596831439,2.89120924037838,7.3577403608068,-2.0293410048651,3.68381422306069,10.1957746509236,1.80828944228056,10.6610379313062,-2.2510138282518,5.42550764021181,6.25080515518202,3.84617921763314,9.97625322020508,3.35067613401015,-3.98449052433449,13.0363968341224,11.0821138146696,13.4889647668094,9.19368183220291,3.3120971651645,1.59400359586184,9.69945034670463,6.06604604893264,8.80164186803584,10.0299745022717,7.53870202158669,13.2946125222047,0.418172046110137,15.0357059235289,3.25397136405403,12.5750728079398,5.25396290565679,11.368629714266,6.13861740131123,8.66487798569105,4.7329447065032,8.1799920795681,5.68453069285366,11.4566731859201,7.14011297759424,10.2340626750586,17.9868865966765,14.7169920344104,15.1869548332485,16.086317635289,14.8617217573362,8.79523190276166,14.4872557331199,17.6069220408219,13.9052149404351,15.6334758227834,4.17178394960539,12.5314697641617
12.3205656325434,11.4198811563736,10.9579177029005,7.59221955604047,16.7300437651799,18.0416178015513,5.98528997056875,6.36799301371982,10.7820846554174,15.8965716984975,4.3157257462003,10.0003738551875,12.7535950424999,6.78505421018884,13.7938434236631,8.65304506020932,4.31903382507014,9.82139963605591,-2.23035195157242,3.34069014684869,6.80365784196498,2.94822025366803,7.53494159992558,-1.93538069614983,3.76573868207174,10.2620723365223,1.91989023658481,10.7690374254307,-2.23130465077459,5.5320193131592,6.28142641087407,3.99152245914215,10.1533282685375,3.49473197128416,-3.87417004103264,13.1404972792551,11.2414750770002,13.6078243733066,9.27429810940938,3.43414528195782,1.67740927666837,9.79845591921888,6.21747176092596,8.91735003345644,10.1221271222362,7.6431352217557,13.3304344517253,0.542989145284187,15.1892856268446,3.37991978554424,12.6770136583496,5.42006923929098,11.4821565520868,6.20367898260238,8.77620309225352,4.89763444731291,8.23205201436939,5.72927075612561,11.5723368776029,7.3157237173456,10.2912514395898,18.14505739707,14.8227257944547,15.2008492707254,16.1841387719825,15.0342743701535,8.94122208354487,14.5828493055724,17.7066879927948,14.0693517134319,15.7667935946346,4.21987081353922,12.7126519772224
12.4033115218877,11.4946701499089,11.0159119913255,7.68903049659251,16.9063453799081,18.1508603124674,6.07953252391961,6.49557638183714,10.9366138776974,16.0450780755732,4.36358327055492,10.0889597451432,12.8618040543686,6.89568737254235,13.924515402684,8.78982502167416,4.40299150911885,9.9802445057366,-2.19170082837753,3.39707391989968,6.86374497069322,3.00544640789244,7.71190099776037,-1.84185036992191,3.84843100582358,10.3284924683186,2.0318566449573,10.8774944629464,-2.21149038158127,5.63854772472271,6.31282182021521,4.13663184156187,10.3301914347474,3.63899614286116,-3.76397670757618,13.2445825203749,11.4008025189009,13.727064941991,9.35536376278517,3.55637417419686,1.76102119306207,9.89738618996991,6.36875825739562,9.03313770171457,10.2143534654007,7.74787829930291,13.366490308595,0.667930269181347,15.34277817065,3.50568250679172,12.778547634166,5.58615882254532,11.5958664410923,6.26919080219001,8.88748728044895,5.06203257905206,8.28455307346238,5.77433432322682,11.6880418398449,7.49179859787524,10.3486426363144,18.3029525901255,14.9286913777834,15.2152039145535,16.2825410477724,15.2066607070893,9.08691800696239,14.6787448367987,17.8066643917264,14.2343569948566,15.8999348365647,4.26949010286104,12.8947881667917
12.4862174296513,11.5692426537523,11.0737776617132,7.78592527884111,17.0825843846867,18.2603167341011,6.17440388178258,6.62397222374953,11.0910965166667,16.1935840004485,4.41171956028378,10.1783743676602,12.9699315672797,7.00620506795318,14.055234298717,8.92660934075416,4.48743148033223,10.1389004860626,-2.15290288636084,3.45358295203074,6.92401876836189,3.06287431256403,7.88861776765272,-1.74876078943425,3.93187328903949,10.3950300921541,2.14418269641092,10.9863972638659,-2.19156068737458,5.74509506106374,6.34498375677343,4.28150439754221,10.5068415045706,3.78346452252515,-3.65391327649204,13.3486405628437,11.560093713674,13.8466822262291,9.43687063157276,3.67878269660212,1.84483128996628,9.99624046086423,6.51990088515392,9.14900251596569,10.3066458063554,7.85292317313316,13.4027723675786,0.792977931847456,15.4961814349807,3.63125812960386,12.8796715171876,5.75223100492591,11.7097554068232,6.3351427749826,8.99872674768571,5.22613753904939,8.33748709995261,5.81969205419349,11.8037833169908,7.66832566002066,10.4062272110151,18.4605709324697,15.0348819239829,15.2299965419751,16.3815014814714,15.3788803631975,9.23228800121682,14.7749371750751,17.9068554265693,14.4001767786002,16.0328986717553,4.32074536530574,13.0778629943291
12.5692679500748,11.6435961742797,11.1315120349528,7.88290168358097,17.2587590512642,18.3699835515537,6.26990470805044,6.75316870790733,11.245530296654,16.3420879867566,4.46013350920917,10.2685831812728,13.07797348197,7.1166048601358,14.1859981184016,9.06339506940763,4.57234531922764,10.2973666262322,-2.11399009377594,3.510204290165,6.98447693400424,3.12049057719521,8.0650911229442,-1.65612271793972,4.01604762644278,10.4616802538705,2.25686241995859,11.0957340482012,-2.17150523485728,5.85166350834368,6.37790459411668,4.42613715973308,10.6832772637429,3.92813298406009,-3.54398250030717,13.4526594120235,11.719346234622,13.9666719793874,9.51881055501468,3.80136970389406,1.92883151230435,10.0950180338083,6.67089499101318,9.2649421193653,10.3989964196907,7.95826176215127,13.4392729034406,0.918114647328356,15.6494932998723,3.75664525578801,12.9803820892132,5.91828513593884,11.8238194748204,6.4015222380372,9.10991769137222,5.38994776463363,8.39084593694565,5.86531460906182,11.919556553385,7.84529294461934,10.4639961094743,18.6179111807296,15.1412905726398,15.2452049302322,16.480997091892,15.550932933532,9.3773082058001,14.871421168678,18.0072652862762,14.5667570585538,16.1656842233883,4.37374014860823,13.2618611212941
12.6524476773984,11.7177426183525,11.1891172570275,7.97995749160678,17.4348676513897,18.4798572499267,6.3660238878594,6.88314632210689,11.3999129419883,16.4905885481306,4.50882401115335,10.3595516445152,13.1859248612275,7.22688431280468,14.3168048683767,9.2001792595929,4.65772460632242,10.4556420344957,-2.07488979951142,3.56692498122559,7.04511716665353,3.17828181129841,8.24132027697635,-1.56394683537105,4.10093474058116,10.528437912271,2.36988648848734,11.2054930359649,-2.15139619708428,5.95825525272394,6.41155864006834,4.57052716078437,10.859497498,4.07299679787512,-3.43418704905156,13.5566270732762,11.8785576550473,14.0870299548322,9.60117537235345,3.92413405079318,2.01301380499961,10.1937182107086,6.82173592178571,9.38095415506887,10.4913975799968,8.06388598526207,13.4759841909458,1.04334454158106,15.8027116453605,3.88184248715154,13.0806765802925,6.08432056509021,11.9380546706244,6.46823163455946,9.22105309973396,5.55346289760583,8.44462142754704,5.91116902642243,12.0353566402768,8.02268705077342,10.5219402774746,18.7749720915318,15.2479104633405,15.2608068565669,16.5810048978467,15.7228180131464,9.52234572839633,14.968191665884,18.1078901775948,14.7340438286083,16.2982906146455,4.4285780005034,13.4467672091462
