"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
40.7884547022802,40.4939053649545,30.6122379839914,31.9004211601908,54.6979657078334,53.8312483743552,19.1475278774143,32.1920360355073,34.8049727633662,45.7064421667221,27.615497853542,29.3109133984424,40.2914004034427,33.2544942087942,23.9890452693769,32.3579608652666,20.5634523865317,35.9319112365743,29.6873980398634,20.5302022413067,39.2689980346781,20.0080642581221,16.0968324918472,22.5662220035405,29.2248441715502,32.0662158337856,29.8670882253291,40.0568590330059,7.74323277155445,25.9497331214225,25.0840819733658,18.0022835221828,34.3784936792153,21.3658321101968,19.1686029329235,33.6501653168426,35.8825306374202,27.6616037852355,22.4487411590238,24.7360472327944,25.4557914353571,33.5903293006756,25.9712464633212,34.3788513545132,31.6718339664773,27.1120904147525,58.8886996285915,23.4240780808152,37.7917472660074,24.8464168413115,24.241425465689,35.1151409054841,29.8497834122236,38.8668668268503,37.7493459183421,33.4985154957255,32.9549530234589,28.9361016642655,38.6768831740489,38.7306592944965,33.6141696960931,33.9351681209424,27.7564489063461,29.5136934453222,46.8483367486642,38.2933581133133,30.460304868557,35.0442565856145,30.2519172004361,34.1885571455836,32.7712679882857,28.1130490996691,32.7743838127494
40.7538309382232,40.4555654146682,30.570181843965,31.8653732352545,54.7010451952355,53.7904066733212,19.140751370957,32.2165694995204,34.8130413283486,45.6988985972744,27.5627701886503,29.2800683428621,40.2646501649316,33.2419431128532,23.9679864887383,32.3260743109657,20.512250940578,35.9505872390765,29.6267251308611,20.4978672006073,39.2258071385358,19.9503709602505,16.1097491489012,22.5223035243753,29.2154657039506,32.0530917208258,29.8229803331091,40.0103090500349,7.69098006414278,25.9008908491835,25.0430544342651,17.9731239142256,34.3847538078507,21.3903750994378,19.1364166095578,33.6255446729875,35.877284323374,27.6543974277534,22.4050050804575,24.7014727783034,25.4210678646359,33.5452192068794,25.9509427677046,34.368258860312,31.6451097588538,27.0697435851041,58.7988372317429,23.411844202028,37.7640526866993,24.8153177376791,24.2452903108914,35.1344198642193,29.8124768373405,38.7908670127585,37.7627733177216,33.5109143245025,32.9051696102727,28.876690708356,38.6384455941533,38.7295354287969,33.5787004670935,33.9302167177576,27.7337735279403,29.4538890977144,46.8466880607426,38.2969822547341,30.4631151887427,35.006775102724,30.259296611383,34.1929935702594,32.7383183235012,28.0698717650806,32.7677927501078
40.718964768415,40.4169149904424,30.5277070174226,31.8299786214224,54.7039449966053,53.7495314586946,19.133609988877,32.2408970549607,34.8209198468541,45.6911128405318,27.5098056179,29.2492305441493,40.2374463179085,33.2288416072673,23.9466813355295,32.2936849266911,20.4610277903574,35.9686190323928,29.56553041259,20.4654594891437,39.1825677762512,19.8925020377691,16.1222965990625,22.4779439677531,29.2060216156473,32.0395896642663,29.7786115995294,39.9637374080963,7.63843071950652,25.8519226154596,25.0020783657913,17.943686328482,34.3904557311165,21.4146353194095,19.1034781145115,33.6007425761427,35.8719041464354,27.6467813987234,22.3612254131189,24.6667290628285,25.3862322129592,33.4998350542675,25.9302945514517,34.3573296051752,31.617900026329,27.0272784519124,58.7088081779643,23.3991605962387,37.736076841787,24.7839274104941,24.2486053360231,35.1534953946336,29.7750188269734,38.7150515052169,37.775732221577,33.5228357897787,32.8553300438017,28.817237815344,38.5995408317892,38.7282972647039,33.5430470654678,33.9247516807315,27.7109369510972,29.393717617168,46.8447502124552,38.300084354186,30.4649453328187,34.9690351436618,30.2664410326034,34.1970597162511,32.7049962958027,28.0267395844257,32.7611878497159
40.6838458806509,40.3778850422039,30.4847605701879,31.7942001642007,54.7065332774791,53.7086463371372,19.1260550197664,32.264967416599,34.8285847647704,45.6830522283291,27.4565716887564,29.2184364398646,40.2097426949476,33.215113786246,23.9250970332252,32.2607468262811,20.4097956186942,35.9859407231809,29.5037543928188,20.4329390566931,39.1392786945357,19.8344446621518,16.1342559286017,22.4331050848913,29.1965086382959,32.0256448977157,29.73401940941,39.9171866325032,7.58556052723421,25.8028362852077,24.9611872285348,17.9139480252883,34.3955459334824,21.4385130377545,19.0697122228313,33.575720554617,35.866382919044,27.6386275753265,22.3174236550318,24.6318087330287,25.3512912575025,33.454142353384,25.9093106152742,34.346040890296,31.5902007608421,26.9847040503966,58.6186295274207,23.3859969681952,37.7077931548441,24.7522166913396,24.251270943745,35.1723293621258,29.7374119215759,38.6394904974795,37.7880747454947,33.5341175167774,32.8054464828991,28.7577718725227,38.5601224626513,38.7269486577003,33.5071973440439,33.9187372245825,27.6879219690374,29.3331421551349,46.8425098124065,38.3026273829398,30.4656515335046,34.9310115078532,30.2732873827322,34.2007819489402,32.6712595101136,27.983708370384,32.7546403331755
40.6484639627262,40.3384065198792,30.4412895680843,31.7580007090957,54.7086782033933,53.6677749153107,19.1180377522174,32.2887292992061,34.8360125279857,45.6746840925008,27.4030359486851,29.1877224675686,40.1814931286231,33.2006837439991,23.9032008053003,32.2272141235742,20.3585671084127,36.0024864180989,29.4413375793164,20.400265853033,39.0959386401009,19.7761860048725,16.1454082237892,22.3877486270076,29.1869235035517,32.0111926547826,29.6892411475708,39.8706992485684,7.53234527691437,25.7536397233843,24.9204144830856,17.8838857435368,34.3999708994179,21.4619085221151,19.0350437095636,33.550440626696,35.8607134536391,27.6298078347437,22.2736213042197,24.5967044355632,25.3162517754413,33.4081066147728,25.8879997598836,34.3343700168671,31.562007954332,26.942029415776,58.5283183402774,23.3723230226453,37.6791750494442,24.7201564117984,24.2531875367181,35.1908836320949,29.6996586616013,38.5642420810565,37.7996530050611,33.5445971307221,32.7555310864182,28.6983217671852,38.5201440624338,38.7254934632691,33.4711391556496,33.9121375640288,27.6647113749813,29.2721258630669,46.839953469201,38.304574312266,30.4651766746415,34.8926789947236,30.2797725804049,34.2041480044177,32.6370655713569,27.9408339356348,32.7482214220888
40.6128087024362,40.2984036059691,30.3972410967381,31.7213431016139,54.7102479398841,53.6269407998768,19.1095094748223,32.3121314175528,34.8431795823877,45.6659757648818,27.3491659451513,29.1571250648221,40.152651451509,33.1854755747361,23.8809598752295,32.1930409324088,20.307354942337,36.0181902238046,29.3782282230851,20.3673998279406,39.0525463596584,19.7177132374051,16.1555345708957,22.3418363453196,29.1772629430701,31.9961681690756,29.6443141988319,39.824317781605,7.47875523542241,25.7043407949461,24.879793590034,17.8534762221196,34.4036771133926,21.484722040134,18.9993973497551,33.5248648106659,35.8548885626603,27.6201940541562,22.2298398587064,24.5614088170911,25.2811205439511,33.3616933489779,25.8663707859914,34.3222942860817,31.5333175987381,26.8992635832698,58.4378916766996,23.3581106283233,37.6501959491609,24.6877174034536,24.2542555176033,35.2091200699398,29.6617615875031,38.4891354588149,37.8103211930802,33.554112256836,32.705596013212,28.6389163866245,38.4795592068314,38.723935536893,33.4348603531131,33.9049169137888,27.6412879621496,29.2106318924162,46.8370677914432,38.3058881134353,30.4640098978334,34.8540124036982,30.2858335442565,34.2071456187744,32.6023720844559,27.8981720928577,32.7420023380575
40.5768697875761,40.2578499425598,30.3525740569171,31.6841901872615,54.7111106524878,53.5861675974974,19.1004266365886,32.3351485092817,34.8500623738643,45.6568945773067,27.2949292256205,29.1266806691857,40.1231665493645,33.1694133726667,23.8583414664876,32.1581813666232,20.2561718032916,36.0329852957443,29.3144629057554,20.3343009311932,39.0091005999197,19.6590135312235,16.1644160561916,22.2953303692497,29.167516259837,31.980518724567,29.5991421147144,39.7780847569257,7.42470048535171,25.6549473648496,24.8393442562206,17.8226961999291,34.406611059876,21.5068540365856,18.962698155271,33.4989551248126,35.848901058547,27.609658110745,22.1861008165155,24.5259145242716,25.2459043402074,33.3148680665433,25.8444324943095,34.3097909991325,31.5041256859993,26.8564155880972,58.3473665968525,23.3432826234702,37.6208292775679,24.6548704978883,24.2543728437446,35.2270005410594,29.6237232397345,38.4141164762957,37.820027032406,33.5625050168024,32.6556534221339,28.5795741026533,38.4383220136726,38.7222830969749,33.3983487892622,33.897039488581,27.6176345237627,29.1486233946345,46.8338393877377,38.3065317577183,30.4619290754552,34.8149865342023,30.2914093353218,34.2097625281013,32.5671366543338,27.8557786547322,32.7360543026836
40.5406609017965,40.2170255464528,30.3072590853614,31.6465048115448,54.7111345067408,53.5454781243948,19.0908380721221,32.3581498145553,34.8566413326037,45.6474078616102,27.2402933375582,29.0964257182201,40.0929024259555,33.1523921138135,23.8353128025494,32.1225856835625,20.2050303741007,36.0468987002332,29.2500747147247,20.3009291125683,38.9656001075964,19.6000785160928,16.1718337659477,22.2481991203664,29.1575578828309,31.9643773597043,29.5534717562157,39.7320426998436,7.37016706365535,25.6054628247093,24.7990142515719,17.7915224158575,34.4087192233376,21.5282152993779,18.9248834081091,33.4726735874219,35.8427532269931,27.5980755942284,22.1424256756708,24.4902058519355,25.2106041086969,33.2675962780129,25.8221936855492,34.2968374572127,31.4744278866237,26.8134944654775,58.2567298285457,23.3277436075514,37.5910484582389,24.6215901707367,24.253621468459,35.2445694325737,29.5855461587492,38.3392393668726,37.8291406819339,33.5700349181595,32.6057154313531,28.520291610827,38.3964041484505,38.7203753133615,33.3615923169249,33.8884695031235,27.5937338530412,29.086065583909,46.8302442691577,38.3064682163857,30.4587475304457,34.775583035084,30.2964531998467,34.2119864684893,32.5313168859138,27.8137094339377,32.7304485375691
40.5042008764397,40.1759898437471,30.2612250052749,31.6082498199703,54.7101876681794,53.5048770036546,19.0809592048774,32.3811805282709,34.8629325376846,45.637498059093,27.1852269176062,29.0663808554852,40.0618098204268,33.134222688813,23.8118414104793,32.0861666367489,20.1539433375884,36.0601994987202,29.1850243815946,20.267242260586,38.9220436293999,19.5409345590266,16.17768491976,22.2003748540895,29.1474810630628,31.9478154668672,29.5073232249339,39.6862302158014,7.31514059027442,25.5558384145303,24.7587612343407,17.7599316087969,34.4099599010422,21.5487993524071,18.8858619109253,33.4459822167799,35.8365697771712,27.5856167605556,22.0988359341957,24.4542977817215,25.1751687691877,33.2198458766168,25.7996406276534,34.2834103910866,31.4440354129034,26.7705094195486,58.16583148882,23.3115065909259,37.5608269147474,24.5878870099699,24.2522613900225,35.2619945413694,29.5472334532007,38.2645587255079,37.8379677674606,33.5772068523343,32.5557755395347,28.4609969959763,38.3538321514736,38.7180465211158,33.3245759662295,33.8791942865899,27.5695687432056,29.0229682659783,46.826114331963,38.305660460708,30.4543747377588,34.7358054321393,30.3010526743163,34.2138051760293,32.494870384119,27.7720412816851,32.7252344532556
40.4673973112436,40.1347954926394,30.214478641449,31.5693872868575,54.7081520677389,53.4642682574331,19.0707144542649,32.4041066996121,34.8689682854398,45.6271672805609,27.12974763255,29.0364288033232,40.0298944065904,33.1151598498805,23.7878813016089,32.0489247695105,20.1028995438829,36.0727551692995,29.119266949937,20.2332550827925,38.8784285179329,19.4815698981652,16.1827592212211,22.1518547016826,29.1373048580541,31.9307938855412,29.4607132421529,39.6406512399422,7.2596519812638,25.5060433645617,24.7185956638969,17.7279005176397,34.4104497352966,21.5690449261222,18.8455681742113,33.4188390373006,35.8301813012156,27.5725757333833,22.055330655215,24.4181927749677,25.1395786035716,33.1716210244381,25.776598916049,34.2693206881909,31.4126756041486,26.7274576532963,58.0746909538592,23.2945906014028,37.5301385424928,24.5537682713966,24.2502886420825,35.2792612510592,29.5087625037599,38.1901291471634,37.846451433034,33.5840461257251,32.5058061073831,28.4016182239221,38.3106390065821,38.7153215625645,33.2873025927477,33.8689345792578,27.5451349451224,28.9593560804651,46.8214015608526,38.3040691427744,30.4487201723479,34.6956540318821,30.3052898282352,34.2152063868121,32.4577573085822,27.7307936707863,32.7201402920663
